OBJECTID,Longitude,Latitude,Section,Destination,Time,Date
104,118.5370172,35.49201371,To Gaoyang,Waterways,2012-1-3 14:33,"January 3rd, 10 BC"
105,118.5371962,35.48753022,To Gaoyang,Waterways,2012-1-3 14:36,"January 3rd, 10 BC"
106,118.5392914,35.48399534,To Gaoyang,Waterways,2012-1-3 14:40,"January 3rd, 10 BC"
107,118.5435026,35.48163423,To Gaoyang,Waterways,2012-1-3 14:44,"January 3rd, 10 BC"
108,118.5447613,35.47756314,To Gaoyang,Waterways,2012-1-3 14:47,"January 3rd, 10 BC"
109,118.544675,35.47305642,To Gaoyang,Waterways,2012-1-3 14:51,"January 3rd, 10 BC"
110,118.5488614,35.47056999,To Gaoyang,Waterways,2012-1-3 14:55,"January 3rd, 10 BC"
111,118.5533181,35.46850997,To Gaoyang,Waterways,2012-1-3 14:58,"January 3rd, 10 BC"
112,118.5566198,35.46873163,To Gaoyang,Waterways,2012-1-3 15:02,"January 3rd, 10 BC"
113,118.5562113,35.47284572,To Gaoyang,Waterways,2012-1-3 15:06,"January 3rd, 10 BC"
114,118.5540914,35.47623377,To Gaoyang,Waterways,2012-1-3 15:09,"January 3rd, 10 BC"
115,118.5541781,35.48074047,To Gaoyang,Waterways,2012-1-3 15:13,"January 3rd, 10 BC"
116,118.5542649,35.48524716,To Gaoyang,Waterways,2012-1-3 15:17,"January 3rd, 10 BC"
117,118.5562509,35.48815079,To Gaoyang,Waterways,2012-1-3 15:20,"January 3rd, 10 BC"
118,118.5599135,35.49029,To Gaoyang,Waterways,2012-1-3 15:24,"January 3rd, 10 BC"
119,118.5636912,35.48884578,To Gaoyang,Waterways,2012-1-3 15:28,"January 3rd, 10 BC"
120,118.5668614,35.4869202,To Gaoyang,Waterways,2012-1-3 15:31,"January 3rd, 10 BC"
121,118.5716839,35.48742912,To Gaoyang,Waterways,2012-1-3 15:35,"January 3rd, 10 BC"
122,118.5763235,35.48838972,To Gaoyang,Waterways,2012-1-3 15:39,"January 3rd, 10 BC"
123,118.5810126,35.49001534,To Gaoyang,Waterways,2012-1-3 15:43,"January 3rd, 10 BC"
124,118.5824061,35.49327682,To Gaoyang,Waterways,2012-1-3 15:46,"January 3rd, 10 BC"
125,118.5812239,35.49677719,To Gaoyang,Waterways,2012-1-3 15:50,"January 3rd, 10 BC"
126,118.5813122,35.50128381,To Gaoyang,Waterways,2012-1-3 15:54,"January 3rd, 10 BC"
127,118.5814006,35.50579044,To Gaoyang,Waterways,2012-1-3 15:57,"January 3rd, 10 BC"
128,118.581489,35.51029706,To Gaoyang,Waterways,2012-1-3 16:01,"January 3rd, 10 BC"
129,118.5809296,35.51459417,To Gaoyang,Waterways,2012-1-3 16:05,"January 3rd, 10 BC"
130,118.5789743,35.51843988,To Gaoyang,Waterways,2012-1-3 16:08,"January 3rd, 10 BC"
131,118.5791928,35.52283661,To Gaoyang,Waterways,2012-1-3 16:12,"January 3rd, 10 BC"
132,118.5814914,35.51967515,To Gaoyang,Waterways,2012-1-3 16:16,"January 3rd, 10 BC"
133,118.5843303,35.52076364,To Gaoyang,Waterways,2012-1-3 16:19,"January 3rd, 10 BC"
134,118.5879275,35.52417929,To Gaoyang,Waterways,2012-1-3 16:23,"January 3rd, 10 BC"
135,118.5898627,35.52811173,To Gaoyang,Waterways,2012-1-3 16:27,"January 3rd, 10 BC"
136,118.5939107,35.52992673,To Gaoyang,Waterways,2012-1-3 16:30,"January 3rd, 10 BC"
137,118.5976644,35.53133923,To Gaoyang,Waterways,2012-1-3 16:34,"January 3rd, 10 BC"
138,118.6031775,35.53126605,To Gaoyang,Waterways,2012-1-3 16:38,"January 3rd, 10 BC"
139,118.6032422,35.52686718,To Gaoyang,Waterways,2012-1-3 16:41,"January 3rd, 10 BC"
140,118.6081925,35.52573308,To Gaoyang,Waterways,2012-1-3 16:45,"January 3rd, 10 BC"
141,118.6137052,35.52565943,To Gaoyang,Waterways,2012-1-3 16:49,"January 3rd, 10 BC"
142,118.6085541,35.52572825,To Gaoyang,Waterways,2012-1-3 16:53,"January 3rd, 10 BC"
143,118.6108649,35.5226518,To Gaoyang,Waterways,2012-1-3 16:56,"January 3rd, 10 BC"
144,118.6143196,35.52018501,To Gaoyang,Waterways,2012-1-3 17:00,"January 3rd, 10 BC"
145,118.6184731,35.5190361,To Gaoyang,Waterways,2012-1-3 17:04,"January 3rd, 10 BC"
146,118.6237195,35.51846093,To Gaoyang,Waterways,2012-1-3 17:07,"January 3rd, 10 BC"
147,118.6289216,35.51780219,To Gaoyang,Waterways,2012-1-3 17:11,"January 3rd, 10 BC"
148,118.6310435,35.5144162,To Gaoyang,Waterways,2012-1-3 17:15,"January 3rd, 10 BC"
149,118.6330406,35.51058405,To Gaoyang,Waterways,2012-1-3 17:18,"January 3rd, 10 BC"
150,118.6382939,35.51002258,To Gaoyang,Waterways,2012-1-3 17:22,"January 3rd, 10 BC"
151,118.6432295,35.5088622,To Gaoyang,Waterways,2012-1-3 17:26,"January 3rd, 10 BC"
152,118.6468437,35.5066981,To Gaoyang,Waterways,2012-1-3 17:29,"January 3rd, 10 BC"
153,118.6509035,35.50480385,To Gaoyang,Waterways,2012-1-3 17:33,"January 3rd, 10 BC"
154,118.6538257,35.50190637,To Gaoyang,Waterways,2012-1-3 17:37,"January 3rd, 10 BC"
155,118.658317,35.49990982,To Gaoyang,Waterways,2012-1-3 17:40,"January 3rd, 10 BC"
156,118.6638278,35.49983393,To Gaoyang,Waterways,2012-1-3 17:44,"January 3rd, 10 BC"
157,118.6693386,35.49975779,To Gaoyang,Waterways,2012-1-3 17:48,"January 3rd, 10 BC"
158,118.6746227,35.4986508,To Gaoyang,Waterways,2012-1-3 17:51,"January 3rd, 10 BC"
159,118.6775585,35.49517591,To Gaoyang,Waterways,2012-1-3 17:55,"January 3rd, 10 BC"
160,118.6817518,35.49233287,To Gaoyang,Waterways,2012-1-3 17:59,"January 3rd, 10 BC"
161,118.6871381,35.49185753,To Gaoyang,Waterways,2012-1-3 18:03,"January 3rd, 10 BC"
162,118.6926483,35.49178034,To Gaoyang,Waterways,2012-1-3 18:06,"January 3rd, 10 BC"
163,118.6981584,35.4917029,To Gaoyang,Waterways,2012-1-3 18:10,"January 3rd, 10 BC"
164,118.7029857,35.49034022,To Gaoyang,Waterways,2012-1-3 18:14,"January 3rd, 10 BC"
165,118.7080252,35.48937714,To Gaoyang,Waterways,2012-1-3 18:17,"January 3rd, 10 BC"
166,118.7130895,35.48846048,To Gaoyang,Waterways,2012-1-3 18:21,"January 3rd, 10 BC"
167,118.7178915,35.48705059,To Gaoyang,Waterways,2012-1-3 18:25,"January 3rd, 10 BC"
168,118.7218332,35.4855061,To Gaoyang,Waterways,2012-1-3 18:28,"January 3rd, 10 BC"
169,118.7269744,35.48473446,To Gaoyang,Waterways,2012-1-3 18:32,"January 3rd, 10 BC"
170,118.7324839,35.48465546,To Gaoyang,Waterways,2012-1-3 18:36,"January 3rd, 10 BC"
171,118.7374165,35.48349131,To Gaoyang,Waterways,2012-1-3 18:39,"January 3rd, 10 BC"
172,118.7423488,35.48232695,To Gaoyang,Waterways,2012-1-3 18:43,"January 3rd, 10 BC"
173,118.7478582,35.48224726,To Gaoyang,Waterways,2012-1-3 18:47,"January 3rd, 10 BC"
174,118.7533675,35.48216731,To Gaoyang,Waterways,2012-1-3 18:50,"January 3rd, 10 BC"
175,118.7560526,35.48322148,To Gaoyang,Waterways,2012-1-3 18:55,"January 3rd, 10 BC"
0,118.7475079,35.48283538,To Dongwu,Waterways,2012-1-4 6:10,"January 4th, 10 BC"
1,118.7530173,35.48275545,To Dongwu,Waterways,2012-1-4 6:13,"January 4th, 10 BC"
2,118.7565016,35.48504624,To Dongwu,Waterways,2012-1-4 6:17,"January 4th, 10 BC"
3,118.761724,35.48592719,To Dongwu,Waterways,2012-1-4 6:21,"January 4th, 10 BC"
4,118.7597283,35.48533739,To Dongwu,Waterways,2012-1-4 6:25,"January 4th, 10 BC"
5,118.7605195,35.4888654,To Dongwu,Waterways,2012-1-4 6:28,"January 4th, 10 BC"
6,118.76407,35.49101926,To Dongwu,Waterways,2012-1-4 6:32,"January 4th, 10 BC"
7,118.7679502,35.49248824,To Dongwu,Waterways,2012-1-4 6:36,"January 4th, 10 BC"
8,118.7721074,35.49503802,To Dongwu,Waterways,2012-1-4 6:40,"January 4th, 10 BC"
9,118.7747791,35.4973633,To Dongwu,Waterways,2012-1-4 6:43,"January 4th, 10 BC"
10,118.7782992,35.49993704,To Dongwu,Waterways,2012-1-4 6:47,"January 4th, 10 BC"
11,118.7803866,35.50349982,To Dongwu,Waterways,2012-1-4 6:51,"January 4th, 10 BC"
12,118.7829937,35.50588012,To Dongwu,Waterways,2012-1-4 6:55,"January 4th, 10 BC"
13,118.7846076,35.51007025,To Dongwu,Waterways,2012-1-4 6:58,"January 4th, 10 BC"
14,118.7862006,35.51331046,To Dongwu,Waterways,2012-1-4 7:02,"January 4th, 10 BC"
15,118.7895971,35.5161583,To Dongwu,Waterways,2012-1-4 7:06,"January 4th, 10 BC"
16,118.7929751,35.5194831,To Dongwu,Waterways,2012-1-4 7:10,"January 4th, 10 BC"
17,118.7955005,35.52193317,To Dongwu,Waterways,2012-1-4 7:14,"January 4th, 10 BC"
18,118.7982047,35.52492883,To Dongwu,Waterways,2012-1-4 7:17,"January 4th, 10 BC"
19,118.8012882,35.52770061,To Dongwu,Waterways,2012-1-4 7:21,"January 4th, 10 BC"
20,118.803342,35.53151097,To Dongwu,Waterways,2012-1-4 7:25,"January 4th, 10 BC"
21,118.806452,35.53420782,To Dongwu,Waterways,2012-1-4 7:29,"January 4th, 10 BC"
22,118.8095499,35.53691508,To Dongwu,Waterways,2012-1-4 7:32,"January 4th, 10 BC"
23,118.8126377,35.53888863,To Dongwu,Waterways,2012-1-4 7:36,"January 4th, 10 BC"
24,118.8152227,35.54192154,To Dongwu,Waterways,2012-1-4 7:40,"January 4th, 10 BC"
25,118.8183372,35.54500865,To Dongwu,Waterways,2012-1-4 7:44,"January 4th, 10 BC"
26,118.8208069,35.54767386,To Dongwu,Waterways,2012-1-4 7:47,"January 4th, 10 BC"
27,118.8235405,35.54994817,To Dongwu,Waterways,2012-1-4 7:51,"January 4th, 10 BC"
28,118.8266457,35.5526497,To Dongwu,Waterways,2012-1-4 7:55,"January 4th, 10 BC"
29,118.8282413,35.55588925,To Dongwu,Waterways,2012-1-4 7:59,"January 4th, 10 BC"
30,118.8303141,35.55872418,To Dongwu,Waterways,2012-1-4 8:03,"January 4th, 10 BC"
31,118.8324403,35.56200927,To Dongwu,Waterways,2012-1-4 8:06,"January 4th, 10 BC"
32,118.8356592,35.56486193,To Dongwu,Waterways,2012-1-4 8:10,"January 4th, 10 BC"
33,118.8365393,35.56889921,To Dongwu,Waterways,2012-1-4 8:14,"January 4th, 10 BC"
34,118.8392748,35.57246687,To Dongwu,Waterways,2012-1-4 8:18,"January 4th, 10 BC"
35,118.8405466,35.57598165,To Dongwu,Waterways,2012-1-4 8:21,"January 4th, 10 BC"
36,118.8430751,35.57843061,To Dongwu,Waterways,2012-1-4 8:25,"January 4th, 10 BC"
37,118.8440648,35.58218485,To Dongwu,Waterways,2012-1-4 8:29,"January 4th, 10 BC"
38,118.846783,35.58518968,To Dongwu,Waterways,2012-1-4 8:33,"January 4th, 10 BC"
39,118.8488376,35.58829274,To Dongwu,Waterways,2012-1-4 8:36,"January 4th, 10 BC"
40,118.8518818,35.59104729,To Dongwu,Waterways,2012-1-4 8:40,"January 4th, 10 BC"
41,118.8534792,35.59428644,To Dongwu,Waterways,2012-1-4 8:44,"January 4th, 10 BC"
42,118.8543302,35.59815872,To Dongwu,Waterways,2012-1-4 8:48,"January 4th, 10 BC"
43,118.8569408,35.60172642,To Dongwu,Waterways,2012-1-4 8:51,"January 4th, 10 BC"
44,118.8598124,35.60474469,To Dongwu,Waterways,2012-1-4 8:55,"January 4th, 10 BC"
45,118.8628847,35.60673331,To Dongwu,Waterways,2012-1-4 8:59,"January 4th, 10 BC"
46,118.8639213,35.61044865,To Dongwu,Waterways,2012-1-4 9:03,"January 4th, 10 BC"
47,118.8657362,35.61290814,To Dongwu,Waterways,2012-1-4 9:07,"January 4th, 10 BC"
48,118.8646538,35.61648084,To Dongwu,Waterways,2012-1-4 9:10,"January 4th, 10 BC"
49,118.8647585,35.6209867,To Dongwu,Waterways,2012-1-4 9:14,"January 4th, 10 BC"
50,118.8663571,35.62422563,To Dongwu,Waterways,2012-1-4 9:18,"January 4th, 10 BC"
51,118.8664618,35.62873149,To Dongwu,Waterways,2012-1-4 9:22,"January 4th, 10 BC"
52,118.8665666,35.63323734,To Dongwu,Waterways,2012-1-4 9:25,"January 4th, 10 BC"
53,118.8666714,35.63774318,To Dongwu,Waterways,2012-1-4 9:29,"January 4th, 10 BC"
54,118.8658124,35.6421673,To Dongwu,Waterways,2012-1-4 9:33,"January 4th, 10 BC"
55,118.8652416,35.64658936,To Dongwu,Waterways,2012-1-4 9:37,"January 4th, 10 BC"
56,118.8623716,35.64942007,To Dongwu,Waterways,2012-1-4 9:40,"January 4th, 10 BC"
57,118.8603727,35.65325261,To Dongwu,Waterways,2012-1-4 9:44,"January 4th, 10 BC"
58,118.8577564,35.65691885,To Dongwu,Waterways,2012-1-4 9:48,"January 4th, 10 BC"
59,118.8565487,35.6611932,To Dongwu,Waterways,2012-1-4 9:52,"January 4th, 10 BC"
60,118.8566531,35.66569905,To Dongwu,Waterways,2012-1-4 9:56,"January 4th, 10 BC"
61,118.8567574,35.6702049,To Dongwu,Waterways,2012-1-4 9:59,"January 4th, 10 BC"
62,118.8559633,35.67400476,To Dongwu,Waterways,2012-1-4 10:03,"January 4th, 10 BC"
63,118.8541075,35.67757872,To Dongwu,Waterways,2012-1-4 10:07,"January 4th, 10 BC"
64,118.8517889,35.68028797,To Dongwu,Waterways,2012-1-4 10:11,"January 4th, 10 BC"
65,118.8498552,35.68371686,To Dongwu,Waterways,2012-1-4 10:14,"January 4th, 10 BC"
66,118.8479963,35.68687149,To Dongwu,Waterways,2012-1-4 10:18,"January 4th, 10 BC"
67,118.8481003,35.69137735,To Dongwu,Waterways,2012-1-4 10:22,"January 4th, 10 BC"
68,118.8482043,35.6958832,To Dongwu,Waterways,2012-1-4 10:26,"January 4th, 10 BC"
69,118.8483083,35.70038904,To Dongwu,Waterways,2012-1-4 10:29,"January 4th, 10 BC"
70,118.8484123,35.70489489,To Dongwu,Waterways,2012-1-4 10:33,"January 4th, 10 BC"
71,118.8500121,35.70813396,To Dongwu,Waterways,2012-1-4 10:37,"January 4th, 10 BC"
72,118.8501163,35.71263979,To Dongwu,Waterways,2012-1-4 10:41,"January 4th, 10 BC"
73,118.8495531,35.71693214,To Dongwu,Waterways,2012-1-4 10:44,"January 4th, 10 BC"
74,118.8478928,35.72087347,To Dongwu,Waterways,2012-1-4 10:48,"January 4th, 10 BC"
75,118.8458021,35.7239542,To Dongwu,Waterways,2012-1-4 10:52,"January 4th, 10 BC"
76,118.8443694,35.72796841,To Dongwu,Waterways,2012-1-4 10:56,"January 4th, 10 BC"
77,118.8444733,35.73247425,To Dongwu,Waterways,2012-1-4 11:00,"January 4th, 10 BC"
78,118.8445772,35.73698008,To Dongwu,Waterways,2012-1-4 11:03,"January 4th, 10 BC"
79,118.8446812,35.7414859,To Dongwu,Waterways,2012-1-4 11:07,"January 4th, 10 BC"
80,118.8466454,35.74560346,To Dongwu,Waterways,2012-1-4 11:11,"January 4th, 10 BC"
81,118.8492104,35.7495956,To Dongwu,Waterways,2012-1-4 11:15,"January 4th, 10 BC"
82,118.8524142,35.75229864,To Dongwu,Waterways,2012-1-4 11:18,"January 4th, 10 BC"
83,118.8542566,35.75618605,To Dongwu,Waterways,2012-1-4 11:22,"January 4th, 10 BC"
84,118.8572911,35.75891491,To Dongwu,Waterways,2012-1-4 11:26,"January 4th, 10 BC"
85,118.8589093,35.76288211,To Dongwu,Waterways,2012-1-4 11:30,"January 4th, 10 BC"
86,118.8624751,35.76594338,To Dongwu,Waterways,2012-1-4 11:33,"January 4th, 10 BC"
87,118.864621,35.76920139,To Dongwu,Waterways,2012-1-4 11:37,"January 4th, 10 BC"
88,118.8667754,35.7729779,To Dongwu,Waterways,2012-1-4 11:41,"January 4th, 10 BC"
89,118.8688764,35.77579415,To Dongwu,Waterways,2012-1-4 11:45,"January 4th, 10 BC"
90,118.8714932,35.77891659,To Dongwu,Waterways,2012-1-4 11:49,"January 4th, 10 BC"
91,118.8715988,35.78342232,To Dongwu,Waterways,2012-1-4 11:52,"January 4th, 10 BC"
92,118.8717045,35.78792804,To Dongwu,Waterways,2012-1-4 11:56,"January 4th, 10 BC"
93,118.8718102,35.79243376,To Dongwu,Waterways,2012-1-4 12:00,"January 4th, 10 BC"
94,118.874932,35.79535509,To Dongwu,Waterways,2012-1-4 12:04,"January 4th, 10 BC"
95,118.8780488,35.79805485,To Dongwu,Waterways,2012-1-4 12:07,"January 4th, 10 BC"
96,118.8796518,35.80129339,To Dongwu,Waterways,2012-1-4 12:11,"January 4th, 10 BC"
97,118.8801485,35.80546854,To Dongwu,Waterways,2012-1-4 12:15,"January 4th, 10 BC"
98,118.8828582,35.80777038,To Dongwu,Waterways,2012-1-4 12:19,"January 4th, 10 BC"
99,118.8876143,35.80908276,To Dongwu,Waterways,2012-1-4 12:22,"January 4th, 10 BC"
100,118.8916488,35.81026307,To Dongwu,Waterways,2012-1-4 12:26,"January 4th, 10 BC"
101,118.8956835,35.81144324,To Dongwu,Waterways,2012-1-4 12:30,"January 4th, 10 BC"
102,118.8982941,35.81479809,To Dongwu,Waterways,2012-1-4 12:34,"January 4th, 10 BC"
103,118.9032601,35.81598076,To Dongwu,Waterways,2012-1-4 12:37,"January 4th, 10 BC"
104,118.9081337,35.81746493,To Dongwu,Waterways,2012-1-4 12:41,"January 4th, 10 BC"
105,118.912169,35.81864452,To Dongwu,Waterways,2012-1-4 12:45,"January 4th, 10 BC"
106,118.9171351,35.81784235,To Dongwu,Waterways,2012-1-4 12:49,"January 4th, 10 BC"
107,118.9196708,35.81474657,To Dongwu,Waterways,2012-1-4 12:53,"January 4th, 10 BC"
108,118.9195623,35.81024099,To Dongwu,Waterways,2012-1-4 12:56,"January 4th, 10 BC"
109,118.9240996,35.80844221,To Dongwu,Waterways,2012-1-4 13:00,"January 4th, 10 BC"
110,118.9270857,35.80564598,To Dongwu,Waterways,2012-1-4 13:04,"January 4th, 10 BC"
111,118.9299081,35.80343604,To Dongwu,Waterways,2012-1-4 13:08,"January 4th, 10 BC"
112,118.9354389,35.8033471,To Dongwu,Waterways,2012-1-4 13:11,"January 4th, 10 BC"
113,118.9409697,35.8032579,To Dongwu,Waterways,2012-1-4 13:15,"January 4th, 10 BC"
114,118.9465005,35.80316845,To Dongwu,Waterways,2012-1-4 13:19,"January 4th, 10 BC"
115,118.9518534,35.80274787,To Dongwu,Waterways,2012-1-4 13:23,"January 4th, 10 BC"
116,118.9556861,35.79949843,To Dongwu,Waterways,2012-1-4 13:26,"January 4th, 10 BC"
117,118.9600975,35.79687642,To Dongwu,Waterways,2012-1-4 13:30,"January 4th, 10 BC"
118,118.9640859,35.7979074,To Dongwu,Waterways,2012-1-4 13:34,"January 4th, 10 BC"
119,118.9666516,35.80033119,To Dongwu,Waterways,2012-1-4 13:38,"January 4th, 10 BC"
120,118.9706606,35.80153098,To Dongwu,Waterways,2012-1-4 13:42,"January 4th, 10 BC"
121,118.9748175,35.80430382,To Dongwu,Waterways,2012-1-4 13:45,"January 4th, 10 BC"
122,118.9778213,35.807632,To Dongwu,Waterways,2012-1-4 13:49,"January 4th, 10 BC"
123,118.9818569,35.80880925,To Dongwu,Waterways,2012-1-4 13:53,"January 4th, 10 BC"
124,118.9852445,35.81127985,To Dongwu,Waterways,2012-1-4 13:57,"January 4th, 10 BC"
125,118.9868702,35.81524506,To Dongwu,Waterways,2012-1-4 14:00,"January 4th, 10 BC"
126,118.9893753,35.81834809,To Dongwu,Waterways,2012-1-4 14:04,"January 4th, 10 BC"
127,118.9916072,35.82149185,To Dongwu,Waterways,2012-1-4 14:08,"January 4th, 10 BC"
128,118.9947345,35.82440989,To Dongwu,Waterways,2012-1-4 14:12,"January 4th, 10 BC"
129,118.9963609,35.82837494,To Dongwu,Waterways,2012-1-4 14:15,"January 4th, 10 BC"
130,119.0002851,35.8296472,To Dongwu,Waterways,2012-1-4 14:19,"January 4th, 10 BC"
131,119.0054884,35.83080418,To Dongwu,Waterways,2012-1-4 14:23,"January 4th, 10 BC"
132,119.0110209,35.8307117,To Dongwu,Waterways,2012-1-4 14:27,"January 4th, 10 BC"
133,119.0165534,35.83061896,To Dongwu,Waterways,2012-1-4 14:30,"January 4th, 10 BC"
134,119.0220858,35.83052597,To Dongwu,Waterways,2012-1-4 14:34,"January 4th, 10 BC"
135,119.02606,35.8292153,To Dongwu,Waterways,2012-1-4 14:38,"January 4th, 10 BC"
136,119.0315079,35.82919347,To Dongwu,Waterways,2012-1-4 14:42,"January 4th, 10 BC"
137,119.0316228,35.83369873,To Dongwu,Waterways,2012-1-4 14:46,"January 4th, 10 BC"
138,119.0299336,35.8373377,To Dongwu,Waterways,2012-1-4 14:49,"January 4th, 10 BC"
139,119.0272199,35.84073503,To Dongwu,Waterways,2012-1-4 14:53,"January 4th, 10 BC"
140,119.0273346,35.84524029,To Dongwu,Waterways,2012-1-4 14:57,"January 4th, 10 BC"
141,119.0274493,35.84974555,To Dongwu,Waterways,2012-1-4 15:01,"January 4th, 10 BC"
142,119.0278523,35.85422647,To Dongwu,Waterways,2012-1-4 15:04,"January 4th, 10 BC"
143,119.0288754,35.85865506,To Dongwu,Waterways,2012-1-4 15:08,"January 4th, 10 BC"
144,119.0293182,35.86313261,To Dongwu,Waterways,2012-1-4 15:12,"January 4th, 10 BC"
145,119.0324429,35.86582808,To Dongwu,Waterways,2012-1-4 15:16,"January 4th, 10 BC"
146,119.032558,35.87033331,To Dongwu,Waterways,2012-1-4 15:19,"January 4th, 10 BC"
147,119.0326731,35.87483853,To Dongwu,Waterways,2012-1-4 15:23,"January 4th, 10 BC"
148,119.0327882,35.87934375,To Dongwu,Waterways,2012-1-4 15:27,"January 4th, 10 BC"
149,119.0329034,35.88384897,To Dongwu,Waterways,2012-1-4 15:31,"January 4th, 10 BC"
150,119.0338106,35.88823578,To Dongwu,Waterways,2012-1-4 15:35,"January 4th, 10 BC"
151,119.036312,35.8912273,To Dongwu,Waterways,2012-1-4 15:38,"January 4th, 10 BC"
152,119.0418486,35.89113326,To Dongwu,Waterways,2012-1-4 15:42,"January 4th, 10 BC"
153,119.0473851,35.89103897,To Dongwu,Waterways,2012-1-4 15:46,"January 4th, 10 BC"
154,119.0529216,35.89094443,To Dongwu,Waterways,2012-1-4 15:50,"January 4th, 10 BC"
155,119.0577931,35.88961733,To Dongwu,Waterways,2012-1-4 15:53,"January 4th, 10 BC"
156,119.0633295,35.88952231,To Dongwu,Waterways,2012-1-4 15:57,"January 4th, 10 BC"
157,119.0686806,35.88981402,To Dongwu,Waterways,2012-1-4 16:01,"January 4th, 10 BC"
158,119.0717795,35.89258298,To Dongwu,Waterways,2012-1-4 16:05,"January 4th, 10 BC"
159,119.0755806,35.89519531,To Dongwu,Waterways,2012-1-4 16:08,"January 4th, 10 BC"
160,119.0788603,35.89796022,To Dongwu,Waterways,2012-1-4 16:12,"January 4th, 10 BC"
161,119.0838905,35.8997939,To Dongwu,Waterways,2012-1-4 16:16,"January 4th, 10 BC"
162,119.0877829,35.90153643,To Dongwu,Waterways,2012-1-4 16:20,"January 4th, 10 BC"
163,119.0918248,35.90270975,To Dongwu,Waterways,2012-1-4 16:23,"January 4th, 10 BC"
164,119.0958669,35.90388292,To Dongwu,Waterways,2012-1-4 16:27,"January 4th, 10 BC"
165,119.1010149,35.90432406,To Dongwu,Waterways,2012-1-4 16:31,"January 4th, 10 BC"
166,119.1051186,35.90620839,To Dongwu,Waterways,2012-1-4 16:35,"January 4th, 10 BC"
167,119.1076659,35.90865105,To Dongwu,Waterways,2012-1-4 16:39,"January 4th, 10 BC"
168,119.1117085,35.90982367,To Dongwu,Waterways,2012-1-4 16:42,"January 4th, 10 BC"
169,119.1160756,35.9081012,To Dongwu,Waterways,2012-1-4 16:46,"January 4th, 10 BC"
170,119.1196393,35.9054842,To Dongwu,Waterways,2012-1-4 16:50,"January 4th, 10 BC"
171,119.1235825,35.90298728,To Dongwu,Waterways,2012-1-4 16:54,"January 4th, 10 BC"
172,119.1280712,35.90207263,To Dongwu,Waterways,2012-1-4 16:57,"January 4th, 10 BC"
173,119.1336082,35.90197434,To Dongwu,Waterways,2012-1-4 17:01,"January 4th, 10 BC"
174,119.1370183,35.89961432,To Dongwu,Waterways,2012-1-4 17:05,"January 4th, 10 BC"
175,119.1397575,35.89601429,To Dongwu,Waterways,2012-1-4 17:09,"January 4th, 10 BC"
176,119.1435357,35.89433543,To Dongwu,Waterways,2012-1-4 17:12,"January 4th, 10 BC"
177,119.1486811,35.89351374,To Dongwu,Waterways,2012-1-4 17:16,"January 4th, 10 BC"
178,119.1534521,35.89200011,To Dongwu,Waterways,2012-1-4 17:20,"January 4th, 10 BC"
179,119.1537385,35.8876244,To Dongwu,Waterways,2012-1-4 17:24,"January 4th, 10 BC"
180,119.1556583,35.88376526,To Dongwu,Waterways,2012-1-4 17:28,"January 4th, 10 BC"
181,119.1565772,35.87958963,To Dongwu,Waterways,2012-1-4 17:31,"January 4th, 10 BC"
182,119.1567742,35.87518571,To Dongwu,Waterways,2012-1-4 17:35,"January 4th, 10 BC"
183,119.1595378,35.87161338,To Dongwu,Waterways,2012-1-4 17:39,"January 4th, 10 BC"
184,119.1634028,35.86870707,To Dongwu,Waterways,2012-1-4 17:43,"January 4th, 10 BC"
185,119.1658334,35.86493503,To Dongwu,Waterways,2012-1-4 17:46,"January 4th, 10 BC"
186,119.1683025,35.86124978,To Dongwu,Waterways,2012-1-4 17:50,"January 4th, 10 BC"
187,119.1697407,35.85796042,To Dongwu,Waterways,2012-1-4 17:54,"January 4th, 10 BC"
188,119.1711588,35.85394288,To Dongwu,Waterways,2012-1-4 17:58,"January 4th, 10 BC"
189,119.1718023,35.84968039,To Dongwu,Waterways,2012-1-4 18:01,"January 4th, 10 BC"
190,119.1734487,35.84573511,To Dongwu,Waterways,2012-1-4 18:05,"January 4th, 10 BC"
191,119.1787219,35.84568064,To Dongwu,Waterways,2012-1-4 18:09,"January 4th, 10 BC"
192,119.1842274,35.84613968,To Dongwu,Waterways,2012-1-4 18:13,"January 4th, 10 BC"
193,119.1882578,35.8475129,To Dongwu,Waterways,2012-1-4 18:16,"January 4th, 10 BC"
194,119.1920163,35.84976291,To Dongwu,Waterways,2012-1-4 18:20,"January 4th, 10 BC"
195,119.1955343,35.85150973,To Dongwu,Waterways,2012-1-4 18:24,"January 4th, 10 BC"
196,119.1986437,35.85347254,To Dongwu,Waterways,2012-1-4 18:28,"January 4th, 10 BC"
197,119.2017533,35.85543527,To Dongwu,Waterways,2012-1-4 18:32,"January 4th, 10 BC"
198,119.2063168,35.85713184,To Dongwu,Waterways,2012-1-4 18:35,"January 4th, 10 BC"
199,119.2118504,35.85703005,To Dongwu,Waterways,2012-1-4 18:39,"January 4th, 10 BC"
200,119.2173839,35.85692801,To Dongwu,Waterways,2012-1-4 18:43,"January 4th, 10 BC"
201,119.2229175,35.85682571,To Dongwu,Waterways,2012-1-4 18:47,"January 4th, 10 BC"
202,119.2262838,35.85856959,To Dongwu,Waterways,2012-1-4 18:50,"January 4th, 10 BC"
203,119.2303062,35.86078795,To Dongwu,Waterways,2012-1-4 18:54,"January 4th, 10 BC"
