OBJECTID,Longitude,Latitude,Section,Destination,Timestamp,Color,Time,Date
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 8:30,#2ca25f,2013-3-13 8:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 8:35,#2ca25f,2013-3-13 8:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 8:40,#2ca25f,2013-3-13 8:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 8:45,#2ca25f,2013-3-13 8:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 8:50,#2ca25f,2013-3-13 8:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 8:55,#2ca25f,2013-3-13 8:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:00,#2ca25f,2013-3-13 9:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:05,#2ca25f,2013-3-13 9:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:10,#2ca25f,2013-3-13 9:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:15,#2ca25f,2013-3-13 9:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:20,#2ca25f,2013-3-13 9:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:25,#2ca25f,2013-3-13 9:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:30,#2ca25f,2013-3-13 9:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:35,#2ca25f,2013-3-13 9:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:40,#2ca25f,2013-3-13 9:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:45,#2ca25f,2013-3-13 9:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:50,#2ca25f,2013-3-13 9:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 9:55,#2ca25f,2013-3-13 9:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:00,#2ca25f,2013-3-13 10:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:05,#2ca25f,2013-3-13 10:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:10,#2ca25f,2013-3-13 10:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:15,#2ca25f,2013-3-13 10:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:20,#2ca25f,2013-3-13 10:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:25,#2ca25f,2013-3-13 10:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:30,#2ca25f,2013-3-13 10:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:35,#2ca25f,2013-3-13 10:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:40,#2ca25f,2013-3-13 10:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:45,#2ca25f,2013-3-13 10:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:50,#2ca25f,2013-3-13 10:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 10:55,#2ca25f,2013-3-13 10:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:00,#2ca25f,2013-3-13 11:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:05,#2ca25f,2013-3-13 11:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:10,#2ca25f,2013-3-13 11:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:15,#2ca25f,2013-3-13 11:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:20,#2ca25f,2013-3-13 11:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:25,#2ca25f,2013-3-13 11:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:30,#2ca25f,2013-3-13 11:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:35,#2ca25f,2013-3-13 11:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:40,#2ca25f,2013-3-13 11:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:45,#2ca25f,2013-3-13 11:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:50,#2ca25f,2013-3-13 11:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 11:55,#2ca25f,2013-3-13 11:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:00,#2ca25f,2013-3-13 12:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:05,#2ca25f,2013-3-13 12:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:10,#2ca25f,2013-3-13 12:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:15,#2ca25f,2013-3-13 12:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:20,#2ca25f,2013-3-13 12:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:25,#2ca25f,2013-3-13 12:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:30,#2ca25f,2013-3-13 12:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:35,#2ca25f,2013-3-13 12:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:40,#2ca25f,2013-3-13 12:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:45,#2ca25f,2013-3-13 12:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:50,#2ca25f,2013-3-13 12:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 12:55,#2ca25f,2013-3-13 12:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:00,#2ca25f,2013-3-13 13:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:05,#2ca25f,2013-3-13 13:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:10,#2ca25f,2013-3-13 13:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:15,#2ca25f,2013-3-13 13:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:20,#2ca25f,2013-3-13 13:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:25,#2ca25f,2013-3-13 13:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:30,#2ca25f,2013-3-13 13:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:35,#2ca25f,2013-3-13 13:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:40,#2ca25f,2013-3-13 13:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:45,#2ca25f,2013-3-13 13:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:50,#2ca25f,2013-3-13 13:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 13:55,#2ca25f,2013-3-13 13:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:00,#2ca25f,2013-3-13 14:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:05,#2ca25f,2013-3-13 14:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:10,#2ca25f,2013-3-13 14:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:15,#2ca25f,2013-3-13 14:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:20,#2ca25f,2013-3-13 14:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:25,#2ca25f,2013-3-13 14:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:30,#2ca25f,2013-3-13 14:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:35,#2ca25f,2013-3-13 14:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:40,#2ca25f,2013-3-13 14:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:45,#2ca25f,2013-3-13 14:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:50,#2ca25f,2013-3-13 14:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 14:55,#2ca25f,2013-3-13 14:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:00,#2ca25f,2013-3-13 15:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:05,#2ca25f,2013-3-13 15:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:10,#2ca25f,2013-3-13 15:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:15,#2ca25f,2013-3-13 15:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:20,#2ca25f,2013-3-13 15:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:25,#2ca25f,2013-3-13 15:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:30,#2ca25f,2013-3-13 15:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:35,#2ca25f,2013-3-13 15:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:40,#2ca25f,2013-3-13 15:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:45,#2ca25f,2013-3-13 15:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:50,#2ca25f,2013-3-13 15:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 15:55,#2ca25f,2013-3-13 15:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:00,#2ca25f,2013-3-13 16:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:05,#2ca25f,2013-3-13 16:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:10,#2ca25f,2013-3-13 16:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:15,#2ca25f,2013-3-13 16:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:20,#2ca25f,2013-3-13 16:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:25,#2ca25f,2013-3-13 16:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:30,#2ca25f,2013-3-13 16:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:35,#2ca25f,2013-3-13 16:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:40,#2ca25f,2013-3-13 16:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:45,#2ca25f,2013-3-13 16:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:50,#2ca25f,2013-3-13 16:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 16:55,#2ca25f,2013-3-13 16:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:00,#2ca25f,2013-3-13 17:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:05,#2ca25f,2013-3-13 17:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:10,#2ca25f,2013-3-13 17:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:15,#2ca25f,2013-3-13 17:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:20,#2ca25f,2013-3-13 17:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:25,#2ca25f,2013-3-13 17:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:30,#2ca25f,2013-3-13 17:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:35,#2ca25f,2013-3-13 17:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:40,#2ca25f,2013-3-13 17:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:45,#2ca25f,2013-3-13 17:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:50,#2ca25f,2013-3-13 17:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 17:55,#2ca25f,2013-3-13 17:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:00,#2ca25f,2013-3-13 18:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:05,#2ca25f,2013-3-13 18:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:10,#2ca25f,2013-3-13 18:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:15,#2ca25f,2013-3-13 18:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:20,#2ca25f,2013-3-13 18:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:25,#2ca25f,2013-3-13 18:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:30,#2ca25f,2013-3-13 18:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:35,#2ca25f,2013-3-13 18:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:40,#2ca25f,2013-3-13 18:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:45,#2ca25f,2013-3-13 18:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:50,#2ca25f,2013-3-13 18:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 18:55,#2ca25f,2013-3-13 18:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:00,#2ca25f,2013-3-13 19:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:05,#2ca25f,2013-3-13 19:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:10,#2ca25f,2013-3-13 19:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:15,#2ca25f,2013-3-13 19:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:20,#2ca25f,2013-3-13 19:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:25,#2ca25f,2013-3-13 19:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:30,#2ca25f,2013-3-13 19:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:35,#2ca25f,2013-3-13 19:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:40,#2ca25f,2013-3-13 19:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:45,#2ca25f,2013-3-13 19:45,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:50,#2ca25f,2013-3-13 19:50,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 19:55,#2ca25f,2013-3-13 19:55,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 20:00,#2ca25f,2013-3-13 20:00,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 20:05,#2ca25f,2013-3-13 20:05,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 20:10,#2ca25f,2013-3-13 20:10,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 20:15,#2ca25f,2013-3-13 20:15,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 20:20,#2ca25f,2013-3-13 20:20,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 20:25,#2ca25f,2013-3-13 20:25,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 20:30,#2ca25f,2013-3-13 20:30,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 20:35,#2ca25f,2013-3-13 20:35,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 20:40,#2ca25f,2013-3-13 20:40,"March 13th, 13 BC"
,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 20:45,#2ca25f,2013-3-13 20:45,"March 13th, 13 BC"
199,117.1883926,34.26539612,Pengcheng,Overland Route,3-13-13 20:50,#2ca25f,2013-3-13 20:50,"March 13th, 13 BC"
200,117.1883926,34.26539612,Pengcheng,Overland Route,3-14-13 8:10,#2ca25f,2013-3-14 8:10,"March 14th, 13 BC"
1,117.1883926,34.26539612,To Wuyuan,Overland Route,3-14-13 8:10,#2ca25f,2013-3-14 8:10,"March 14th, 13 BC"
2,117.1909714,34.26753235,To Wuyuan,Overland Route,3-14-13 8:15,#2ca25f,2013-3-14 8:15,"March 14th, 13 BC"
3,117.1948166,34.27071381,To Wuyuan,Overland Route,3-14-13 8:20,#2ca25f,2013-3-14 8:20,"March 14th, 13 BC"
4,117.1968689,34.27452087,To Wuyuan,Overland Route,3-14-13 8:25,#2ca25f,2013-3-14 8:25,"March 14th, 13 BC"
5,117.2006378,34.27727127,To Wuyuan,Overland Route,3-14-13 8:30,#2ca25f,2013-3-14 8:30,"March 14th, 13 BC"
6,117.2033157,34.28085709,To Wuyuan,Overland Route,3-14-13 8:35,#2ca25f,2013-3-14 8:35,"March 14th, 13 BC"
7,117.2065048,34.28426743,To Wuyuan,Overland Route,3-14-13 8:40,#2ca25f,2013-3-14 8:40,"March 14th, 13 BC"
8,117.2083588,34.28813934,To Wuyuan,Overland Route,3-14-13 8:45,#2ca25f,2013-3-14 8:45,"March 14th, 13 BC"
9,117.2110062,34.29127884,To Wuyuan,Overland Route,3-14-13 8:50,#2ca25f,2013-3-14 8:50,"March 14th, 13 BC"
10,117.2100754,34.29546738,To Wuyuan,Overland Route,3-14-13 8:55,#2ca25f,2013-3-14 8:55,"March 14th, 13 BC"
11,117.212326,34.29920197,To Wuyuan,Overland Route,3-14-13 9:00,#2ca25f,2013-3-14 9:00,"March 14th, 13 BC"
12,117.2157364,34.30208206,To Wuyuan,Overland Route,3-14-13 9:05,#2ca25f,2013-3-14 9:05,"March 14th, 13 BC"
13,117.2183075,34.30570221,To Wuyuan,Overland Route,3-14-13 9:10,#2ca25f,2013-3-14 9:10,"March 14th, 13 BC"
14,117.2219238,34.30825043,To Wuyuan,Overland Route,3-14-13 9:15,#2ca25f,2013-3-14 9:15,"March 14th, 13 BC"
15,117.2269897,34.30898285,To Wuyuan,Overland Route,3-14-13 9:20,#2ca25f,2013-3-14 9:20,"March 14th, 13 BC"
16,117.2295151,34.31262589,To Wuyuan,Overland Route,3-14-13 9:25,#2ca25f,2013-3-14 9:25,"March 14th, 13 BC"
17,117.2339096,34.31470108,To Wuyuan,Overland Route,3-14-13 9:30,#2ca25f,2013-3-14 9:30,"March 14th, 13 BC"
18,117.2388535,34.31480789,To Wuyuan,Overland Route,3-14-13 9:35,#2ca25f,2013-3-14 9:35,"March 14th, 13 BC"
19,117.2429733,34.31372452,To Wuyuan,Overland Route,3-14-13 9:40,#2ca25f,2013-3-14 9:40,"March 14th, 13 BC"
20,117.2479935,34.31444168,To Wuyuan,Overland Route,3-14-13 9:45,#2ca25f,2013-3-14 9:45,"March 14th, 13 BC"
21,117.2534103,34.31446075,To Wuyuan,Overland Route,3-14-13 9:50,#2ca25f,2013-3-14 9:50,"March 14th, 13 BC"
22,117.2580872,34.31598282,To Wuyuan,Overland Route,3-14-13 9:55,#2ca25f,2013-3-14 9:55,"March 14th, 13 BC"
23,117.2618179,34.31829071,To Wuyuan,Overland Route,3-14-13 10:00,#2ca25f,2013-3-14 10:00,"March 14th, 13 BC"
24,117.2667618,34.31734848,To Wuyuan,Overland Route,3-14-13 10:05,#2ca25f,2013-3-14 10:05,"March 14th, 13 BC"
25,117.2717056,34.31711197,To Wuyuan,Overland Route,3-14-13 10:10,#2ca25f,2013-3-14 10:10,"March 14th, 13 BC"
26,117.2735672,34.32098007,To Wuyuan,Overland Route,3-14-13 10:15,#2ca25f,2013-3-14 10:15,"March 14th, 13 BC"
27,117.2751923,34.32439423,To Wuyuan,Overland Route,3-14-13 10:20,#2ca25f,2013-3-14 10:20,"March 14th, 13 BC"
28,117.2783356,34.32725143,To Wuyuan,Overland Route,3-14-13 10:25,#2ca25f,2013-3-14 10:25,"March 14th, 13 BC"
29,117.2808609,34.33089066,To Wuyuan,Overland Route,3-14-13 10:30,#2ca25f,2013-3-14 10:30,"March 14th, 13 BC"
30,117.2816544,34.33448792,To Wuyuan,Overland Route,3-14-13 10:35,#2ca25f,2013-3-14 10:35,"March 14th, 13 BC"
31,117.283371,34.33840561,To Wuyuan,Overland Route,3-14-13 10:40,#2ca25f,2013-3-14 10:40,"March 14th, 13 BC"
32,117.2872238,34.34158707,To Wuyuan,Overland Route,3-14-13 10:45,#2ca25f,2013-3-14 10:45,"March 14th, 13 BC"
33,117.2914581,34.34243393,To Wuyuan,Overland Route,3-14-13 10:50,#2ca25f,2013-3-14 10:50,"March 14th, 13 BC"
34,117.2960281,34.34417343,To Wuyuan,Overland Route,3-14-13 10:55,#2ca25f,2013-3-14 10:55,"March 14th, 13 BC"
35,117.2992172,34.34758377,To Wuyuan,Overland Route,3-14-13 11:00,#2ca25f,2013-3-14 11:00,"March 14th, 13 BC"
36,117.3041229,34.34864426,To Wuyuan,Overland Route,3-14-13 11:05,#2ca25f,2013-3-14 11:05,"March 14th, 13 BC"
37,117.3088379,34.35007477,To Wuyuan,Overland Route,3-14-13 11:10,#2ca25f,2013-3-14 11:10,"March 14th, 13 BC"
38,117.3132401,34.35058975,To Wuyuan,Overland Route,3-14-13 11:15,#2ca25f,2013-3-14 11:15,"March 14th, 13 BC"
39,117.3177109,34.35094833,To Wuyuan,Overland Route,3-14-13 11:20,#2ca25f,2013-3-14 11:20,"March 14th, 13 BC"
40,117.3221588,34.35221863,To Wuyuan,Overland Route,3-14-13 11:25,#2ca25f,2013-3-14 11:25,"March 14th, 13 BC"
41,117.3268738,34.35327148,To Wuyuan,Overland Route,3-14-13 11:30,#2ca25f,2013-3-14 11:30,"March 14th, 13 BC"
42,117.3312683,34.35272598,To Wuyuan,Overland Route,3-14-13 11:35,#2ca25f,2013-3-14 11:35,"March 14th, 13 BC"
43,117.3361816,34.35168076,To Wuyuan,Overland Route,3-14-13 11:40,#2ca25f,2013-3-14 11:40,"March 14th, 13 BC"
44,117.3408432,34.35322952,To Wuyuan,Overland Route,3-14-13 11:45,#2ca25f,2013-3-14 11:45,"March 14th, 13 BC"
45,117.3458939,34.35399246,To Wuyuan,Overland Route,3-14-13 11:50,#2ca25f,2013-3-14 11:50,"March 14th, 13 BC"
46,117.3513336,34.3539772,To Wuyuan,Overland Route,3-14-13 11:55,#2ca25f,2013-3-14 11:55,"March 14th, 13 BC"
47,117.3565598,34.35439682,To Wuyuan,Overland Route,3-14-13 12:00,#2ca25f,2013-3-14 12:00,"March 14th, 13 BC"
48,117.3617783,34.35481262,To Wuyuan,Overland Route,3-14-13 12:05,#2ca25f,2013-3-14 12:05,"March 14th, 13 BC"
49,117.3664856,34.35627365,To Wuyuan,Overland Route,3-14-13 12:10,#2ca25f,2013-3-14 12:10,"March 14th, 13 BC"
50,117.3711472,34.35626221,To Wuyuan,Overland Route,3-14-13 12:15,#2ca25f,2013-3-14 12:15,"March 14th, 13 BC"
51,117.3758087,34.35780716,To Wuyuan,Overland Route,3-14-13 12:20,#2ca25f,2013-3-14 12:20,"March 14th, 13 BC"
52,117.3808594,34.3585701,To Wuyuan,Overland Route,3-14-13 12:25,#2ca25f,2013-3-14 12:25,"March 14th, 13 BC"
53,117.385704,34.3589325,To Wuyuan,Overland Route,3-14-13 12:30,#2ca25f,2013-3-14 12:30,"March 14th, 13 BC"
54,117.3903809,34.35969925,To Wuyuan,Overland Route,3-14-13 12:35,#2ca25f,2013-3-14 12:35,"March 14th, 13 BC"
55,117.3952255,34.35930634,To Wuyuan,Overland Route,3-14-13 12:40,#2ca25f,2013-3-14 12:40,"March 14th, 13 BC"
56,117.3994446,34.3584137,To Wuyuan,Overland Route,3-14-13 12:45,#2ca25f,2013-3-14 12:45,"March 14th, 13 BC"
