OBJECTID,Longitude,Latitude,Section,Destination,Timestamp,Color,Time,Date
119,117.5548003,34.24545005,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:52,"March 14th, 13 BC"
120,117.5582067,34.24712413,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:55,"March 14th, 13 BC"
121,117.5632363,34.24854313,To Wuyuan,Waterways,,#DC143C,2013-3-14 14:59,"March 14th, 13 BC"
122,117.5685975,34.24876593,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:02,"March 14th, 13 BC"
123,117.5730099,34.24960228,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:06,"March 14th, 13 BC"
124,117.5775367,34.25179315,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:09,"March 14th, 13 BC"
125,117.582072,34.25427295,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:12,"March 14th, 13 BC"
126,117.5870774,34.255437,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:16,"March 14th, 13 BC"
127,117.5909963,34.25764794,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:19,"March 14th, 13 BC"
128,117.5944327,34.2601254,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:23,"March 14th, 13 BC"
129,117.5970364,34.26350431,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:26,"March 14th, 13 BC"
130,117.5996072,34.26721847,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:29,"March 14th, 13 BC"
131,117.6027855,34.26972183,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:33,"March 14th, 13 BC"
132,117.6057784,34.27224138,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:36,"March 14th, 13 BC"
133,117.6087822,34.27475185,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:39,"March 14th, 13 BC"
134,117.614203,34.27473375,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:43,"March 14th, 13 BC"
135,117.6196346,34.27470641,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:46,"March 14th, 13 BC"
136,117.6250661,34.27467882,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:50,"March 14th, 13 BC"
137,117.6304976,34.274651,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:53,"March 14th, 13 BC"
138,117.6355488,34.27351604,To Wuyuan,Waterways,,#DC143C,2013-3-14 15:56,"March 14th, 13 BC"
139,117.640273,34.27209501,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:00,"March 14th, 13 BC"
140,117.6444029,34.27032309,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:03,"March 14th, 13 BC"
141,117.648773,34.26769834,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:07,"March 14th, 13 BC"
142,117.6539143,34.2662451,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:10,"March 14th, 13 BC"
143,117.6589707,34.26487437,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:13,"March 14th, 13 BC"
144,117.6630179,34.26187777,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:17,"March 14th, 13 BC"
145,117.6672633,34.25925057,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:20,"March 14th, 13 BC"
146,117.672355,34.25792617,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:23,"March 14th, 13 BC"
147,117.6774242,34.25649205,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:27,"March 14th, 13 BC"
148,117.6825056,34.25490718,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:30,"March 14th, 13 BC"
149,117.6877416,34.2540688,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:34,"March 14th, 13 BC"
150,117.6930138,34.25338134,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:37,"March 14th, 13 BC"
151,117.6981961,34.25232017,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:40,"March 14th, 13 BC"
152,117.703529,34.2529836,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:44,"March 14th, 13 BC"
153,117.7089379,34.25310328,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:47,"March 14th, 13 BC"
154,117.7131248,34.25476852,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:51,"March 14th, 13 BC"
155,117.718555,34.25473681,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:54,"March 14th, 13 BC"
156,117.7239851,34.25470486,To Wuyuan,Waterways,,#DC143C,2013-3-14 16:57,"March 14th, 13 BC"
157,117.7279911,34.25637066,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:01,"March 14th, 13 BC"
158,117.7323556,34.25851901,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:04,"March 14th, 13 BC"
159,117.7361909,34.26025623,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:07,"March 14th, 13 BC"
160,117.738442,34.26434915,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:11,"March 14th, 13 BC"
161,117.7402785,34.26858766,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:14,"March 14th, 13 BC"
162,117.7424147,34.2726211,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:18,"March 14th, 13 BC"
163,117.7460406,34.27595372,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:21,"March 14th, 13 BC"
164,117.7495965,34.27933479,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:24,"March 14th, 13 BC"
165,117.7531234,34.28231258,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:28,"March 14th, 13 BC"
166,117.7574615,34.28492885,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:31,"March 14th, 13 BC"
167,117.7620329,34.28674867,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:35,"March 14th, 13 BC"
168,117.7670629,34.28845155,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:38,"March 14th, 13 BC"
169,117.7720932,34.29015422,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:41,"March 14th, 13 BC"
170,117.7773907,34.29070233,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:45,"March 14th, 13 BC"
171,117.7824094,34.29151513,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:48,"March 14th, 13 BC"
172,117.7878157,34.29131474,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:51,"March 14th, 13 BC"
173,117.7929877,34.28996748,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:55,"March 14th, 13 BC"
174,117.7981654,34.28887925,To Wuyuan,Waterways,,#DC143C,2013-3-14 17:58,"March 14th, 13 BC"
175,117.8035976,34.28884374,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:02,"March 14th, 13 BC"
176,117.8090299,34.28880799,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:05,"March 14th, 13 BC"
177,117.8144621,34.288772,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:08,"March 14th, 13 BC"
178,117.8192141,34.29013048,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:12,"March 14th, 13 BC"
179,117.8226459,34.29195832,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:15,"March 14th, 13 BC"
180,117.8278953,34.29212685,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:18,"March 14th, 13 BC"
181,117.8328352,34.29310546,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:22,"March 14th, 13 BC"
182,117.8375369,34.29368494,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:25,"March 14th, 13 BC"
183,117.8427376,34.29449402,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:29,"March 14th, 13 BC"
184,117.8465779,34.29677626,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:32,"March 14th, 13 BC"
185,117.8512199,34.29908387,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:35,"March 14th, 13 BC"
186,117.8555388,34.30181852,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:39,"March 14th, 13 BC"
187,117.8597838,34.30451253,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:42,"March 14th, 13 BC"
188,117.8633899,34.30716642,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:46,"March 14th, 13 BC"
189,117.8664081,34.31089611,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:49,"March 14th, 13 BC"
190,117.8689803,34.31424452,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:52,"March 14th, 13 BC"
191,117.871452,34.31825996,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:56,"March 14th, 13 BC"
192,117.8750823,34.32157504,To Wuyuan,Waterways,,#DC143C,2013-3-14 18:59,"March 14th, 13 BC"
193,117.8769389,34.32561496,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:02,"March 14th, 13 BC"
194,117.8793031,34.32935067,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:06,"March 14th, 13 BC"
195,117.8817757,34.33336588,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:09,"March 14th, 13 BC"
196,117.8840239,34.33714936,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:13,"March 14th, 13 BC"
197,117.8849128,34.34150431,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:16,"March 14th, 13 BC"
198,117.886313,34.34560771,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:19,"March 14th, 13 BC"
199,117.8873752,34.34975912,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:23,"March 14th, 13 BC"
200,117.8884374,34.35391051,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:26,"March 14th, 13 BC"
201,117.888485,34.35841917,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:30,"March 14th, 13 BC"
202,117.8885326,34.36292782,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:33,"March 14th, 13 BC"
203,117.8885802,34.36743647,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:36,"March 14th, 13 BC"
204,117.8886278,34.37194511,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:40,"March 14th, 13 BC"
205,117.8886754,34.37645375,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:43,"March 14th, 13 BC"
206,117.8887231,34.38096239,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:46,"March 14th, 13 BC"
207,117.8887707,34.38547102,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:50,"March 14th, 13 BC"
208,117.8888184,34.38997965,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:53,"March 14th, 13 BC"
209,117.888866,34.39448828,To Wuyuan,Waterways,,#DC143C,2013-3-14 19:57,"March 14th, 13 BC"
210,117.8889137,34.3989969,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:00,"March 14th, 13 BC"
211,117.8889614,34.40350552,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:03,"March 14th, 13 BC"
212,117.8890091,34.40801414,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:07,"March 14th, 13 BC"
213,117.8889772,34.4124961,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:10,"March 14th, 13 BC"
214,117.8856432,34.41583344,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:14,"March 14th, 13 BC"
215,117.8823651,34.41892453,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:17,"March 14th, 13 BC"
216,117.8807215,34.42286694,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:20,"March 14th, 13 BC"
217,117.8769018,34.42568711,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:24,"March 14th, 13 BC"
218,117.873714,34.42865143,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:27,"March 14th, 13 BC"
219,117.8688653,34.43031417,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:30,"March 14th, 13 BC"
220,117.8648831,34.43203185,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:34,"March 14th, 13 BC"
221,117.8603819,34.43413331,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:37,"March 14th, 13 BC"
222,117.8566865,34.43661975,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:41,"March 14th, 13 BC"
223,117.8530059,34.43829307,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:44,"March 14th, 13 BC"
224,117.8489174,34.44049487,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:47,"March 14th, 13 BC"
225,117.8451258,34.4426434,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:51,"March 14th, 13 BC"
226,117.8414016,34.44486661,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:54,"March 14th, 13 BC"
227,117.8367239,34.44687544,To Wuyuan,Waterways,,#DC143C,2013-3-14 20:58,"March 14th, 13 BC"
228,117.8331537,34.44999146,To Wuyuan,Waterways,,#DC143C,2013-3-14 21:01,"March 14th, 13 BC"
229,117.8289881,34.45170923,To Wuyuan,Waterways,,#DC143C,2013-3-14 21:04,"March 14th, 13 BC"
230,117.8273038,34.45529983,To Wuyuan,Waterways,,#DC143C,2013-3-14 21:08,"March 14th, 13 BC"
231,117.8273482,34.45980848,To Wuyuan,Waterways,,#DC143C,2013-3-14 21:11,"March 14th, 13 BC"
232,117.8273684,34.46185693,To Wuyuan,Waterways,,#DC143C,2013-3-14 21:14,"March 14th, 13 BC"
0,117.825531,34.46014023,To dormitory,Waterways,,#DC143C,2013-3-15 8:05,"March 15th, 13 BC"
1,117.8301411,34.45611565,To dormitory,Waterways,,#DC143C,2013-3-15 8:08,"March 15th, 13 BC"
2,117.8323736,34.45237026,To dormitory,Waterways,,#DC143C,2013-3-15 8:11,"March 15th, 13 BC"
3,117.8347669,34.44966507,To dormitory,Waterways,,#DC143C,2013-3-15 8:15,"March 15th, 13 BC"
4,117.8364246,34.44574548,To dormitory,Waterways,,#DC143C,2013-3-15 8:18,"March 15th, 13 BC"
5,117.8384913,34.44226937,To dormitory,Waterways,,#DC143C,2013-3-15 8:22,"March 15th, 13 BC"
6,117.8420862,34.43979352,To dormitory,Waterways,,#DC143C,2013-3-15 8:25,"March 15th, 13 BC"
7,117.8456384,34.43723482,To dormitory,Waterways,,#DC143C,2013-3-15 8:29,"March 15th, 13 BC"
8,117.8510802,34.43719707,To dormitory,Waterways,,#DC143C,2013-3-15 8:32,"March 15th, 13 BC"
9,117.8556448,34.43912307,To dormitory,Waterways,,#DC143C,2013-3-15 8:36,"March 15th, 13 BC"
10,117.8599161,34.44062184,To dormitory,Waterways,,#DC143C,2013-3-15 8:39,"March 15th, 13 BC"
11,117.8637113,34.44325339,To dormitory,Waterways,,#DC143C,2013-3-15 8:43,"March 15th, 13 BC"
12,117.8679852,34.44471729,To dormitory,Waterways,,#DC143C,2013-3-15 8:46,"March 15th, 13 BC"
13,117.8704387,34.44719751,To dormitory,Waterways,,#DC143C,2013-3-15 8:50,"March 15th, 13 BC"
14,117.8740753,34.44964023,To dormitory,Waterways,,#DC143C,2013-3-15 8:53,"March 15th, 13 BC"
15,117.8782548,34.45170284,To dormitory,Waterways,,#DC143C,2013-3-15 8:57,"March 15th, 13 BC"
16,117.8811143,34.4543468,To dormitory,Waterways,,#DC143C,2013-3-15 9:00,"March 15th, 13 BC"
17,117.8844211,34.45625321,To dormitory,Waterways,,#DC143C,2013-3-15 9:03,"March 15th, 13 BC"
18,117.8885244,34.45853142,To dormitory,Waterways,,#DC143C,2013-3-15 9:07,"March 15th, 13 BC"
19,117.8915127,34.46056122,To dormitory,Waterways,,#DC143C,2013-3-15 9:10,"March 15th, 13 BC"
20,117.8932308,34.46402488,To dormitory,Waterways,,#DC143C,2013-3-15 9:14,"March 15th, 13 BC"
21,117.896103,34.46644071,To dormitory,Waterways,,#DC143C,2013-3-15 9:17,"March 15th, 13 BC"
22,117.901105,34.46735143,To dormitory,Waterways,,#DC143C,2013-3-15 9:21,"March 15th, 13 BC"
23,117.9043238,34.46975904,To dormitory,Waterways,,#DC143C,2013-3-15 9:24,"March 15th, 13 BC"
24,117.9060215,34.47337649,To dormitory,Waterways,,#DC143C,2013-3-15 9:28,"March 15th, 13 BC"
25,117.9065266,34.47772453,To dormitory,Waterways,,#DC143C,2013-3-15 9:31,"March 15th, 13 BC"
26,117.9081461,34.48118392,To dormitory,Waterways,,#DC143C,2013-3-15 9:35,"March 15th, 13 BC"
27,117.9088391,34.48546589,To dormitory,Waterways,,#DC143C,2013-3-15 9:38,"March 15th, 13 BC"
28,117.9111,34.4882925,To dormitory,Waterways,,#DC143C,2013-3-15 9:42,"March 15th, 13 BC"
29,117.9123474,34.49229009,To dormitory,Waterways,,#DC143C,2013-3-15 9:45,"March 15th, 13 BC"
30,117.9144261,34.49580165,To dormitory,Waterways,,#DC143C,2013-3-15 9:49,"March 15th, 13 BC"
31,117.9164973,34.49860558,To dormitory,Waterways,,#DC143C,2013-3-15 9:52,"March 15th, 13 BC"
32,117.9187377,34.50181886,To dormitory,Waterways,,#DC143C,2013-3-15 9:55,"March 15th, 13 BC"
33,117.9206527,34.50535337,To dormitory,Waterways,,#DC143C,2013-3-15 9:59,"March 15th, 13 BC"
34,117.923275,34.50859223,To dormitory,Waterways,,#DC143C,2013-3-15 10:02,"March 15th, 13 BC"
35,117.9258263,34.51183882,To dormitory,Waterways,,#DC143C,2013-3-15 10:06,"March 15th, 13 BC"
36,117.9279038,34.51513732,To dormitory,Waterways,,#DC143C,2013-3-15 10:09,"March 15th, 13 BC"
37,117.9289704,34.51928819,To dormitory,Waterways,,#DC143C,2013-3-15 10:13,"March 15th, 13 BC"
38,117.9310482,34.52258663,To dormitory,Waterways,,#DC143C,2013-3-15 10:16,"March 15th, 13 BC"
39,117.9321095,34.52624269,To dormitory,Waterways,,#DC143C,2013-3-15 10:20,"March 15th, 13 BC"
40,117.933628,34.52951333,To dormitory,Waterways,,#DC143C,2013-3-15 10:23,"March 15th, 13 BC"
41,117.9342324,34.53355475,To dormitory,Waterways,,#DC143C,2013-3-15 10:27,"March 15th, 13 BC"
42,117.9342828,34.53806322,To dormitory,Waterways,,#DC143C,2013-3-15 10:30,"March 15th, 13 BC"
43,117.9358151,34.5413225,To dormitory,Waterways,,#DC143C,2013-3-15 10:34,"March 15th, 13 BC"
44,117.9364062,34.54537523,To dormitory,Waterways,,#DC143C,2013-3-15 10:37,"March 15th, 13 BC"
45,117.9394343,34.54883631,To dormitory,Waterways,,#DC143C,2013-3-15 10:41,"March 15th, 13 BC"
46,117.9405694,34.55246653,To dormitory,Waterways,,#DC143C,2013-3-15 10:44,"March 15th, 13 BC"
47,117.9422119,34.55563331,To dormitory,Waterways,,#DC143C,2013-3-15 10:47,"March 15th, 13 BC"
48,117.9437052,34.55892588,To dormitory,Waterways,,#DC143C,2013-3-15 10:51,"March 15th, 13 BC"
49,117.9457902,34.56271879,To dormitory,Waterways,,#DC143C,2013-3-15 10:54,"March 15th, 13 BC"
50,117.9488812,34.56516434,To dormitory,Waterways,,#DC143C,2013-3-15 10:58,"March 15th, 13 BC"
51,117.9534367,34.5665273,To dormitory,Waterways,,#DC143C,2013-3-15 11:01,"March 15th, 13 BC"
52,117.9553313,34.5701121,To dormitory,Waterways,,#DC143C,2013-3-15 11:05,"March 15th, 13 BC"
53,117.957153,34.5741488,To dormitory,Waterways,,#DC143C,2013-3-15 11:08,"March 15th, 13 BC"
54,117.9586156,34.57746785,To dormitory,Waterways,,#DC143C,2013-3-15 11:12,"March 15th, 13 BC"
55,117.9602909,34.58060767,To dormitory,Waterways,,#DC143C,2013-3-15 11:15,"March 15th, 13 BC"
56,117.9623715,34.5839055,To dormitory,Waterways,,#DC143C,2013-3-15 11:19,"March 15th, 13 BC"
57,117.963435,34.58756121,To dormitory,Waterways,,#DC143C,2013-3-15 11:22,"March 15th, 13 BC"
58,117.9655159,34.59085897,To dormitory,Waterways,,#DC143C,2013-3-15 11:26,"March 15th, 13 BC"
59,117.9675988,34.59430717,To dormitory,Waterways,,#DC143C,2013-3-15 11:29,"March 15th, 13 BC"
60,117.9698041,34.59765221,To dormitory,Waterways,,#DC143C,2013-3-15 11:33,"March 15th, 13 BC"
61,117.9742445,34.59846154,To dormitory,Waterways,,#DC143C,2013-3-15 11:36,"March 15th, 13 BC"
62,117.9786851,34.59927069,To dormitory,Waterways,,#DC143C,2013-3-15 11:39,"March 15th, 13 BC"
63,117.9840014,34.59934128,To dormitory,Waterways,,#DC143C,2013-3-15 11:43,"March 15th, 13 BC"
64,117.9885779,34.60003564,To dormitory,Waterways,,#DC143C,2013-3-15 11:46,"March 15th, 13 BC"
65,117.9930186,34.60084427,To dormitory,Waterways,,#DC143C,2013-3-15 11:50,"March 15th, 13 BC"
66,117.9964869,34.59853901,To dormitory,Waterways,,#DC143C,2013-3-15 11:53,"March 15th, 13 BC"
67,117.998603,34.59459046,To dormitory,Waterways,,#DC143C,2013-3-15 11:57,"March 15th, 13 BC"
68,118.0002455,34.59064891,To dormitory,Waterways,,#DC143C,2013-3-15 12:00,"March 15th, 13 BC"
69,118.0026689,34.58739426,To dormitory,Waterways,,#DC143C,2013-3-15 12:04,"March 15th, 13 BC"
70,118.0048734,34.58385333,To dormitory,Waterways,,#DC143C,2013-3-15 12:07,"March 15th, 13 BC"
71,118.0062417,34.58000846,To dormitory,Waterways,,#DC143C,2013-3-15 12:11,"March 15th, 13 BC"
72,118.0076892,34.57622785,To dormitory,Waterways,,#DC143C,2013-3-15 12:14,"March 15th, 13 BC"
73,118.011242,34.57366437,To dormitory,Waterways,,#DC143C,2013-3-15 12:18,"March 15th, 13 BC"
74,118.0166923,34.5736191,To dormitory,Waterways,,#DC143C,2013-3-15 12:21,"March 15th, 13 BC"
75,118.0211113,34.57273751,To dormitory,Waterways,,#DC143C,2013-3-15 12:25,"March 15th, 13 BC"
76,118.0253407,34.5703221,To dormitory,Waterways,,#DC143C,2013-3-15 12:28,"March 15th, 13 BC"
77,118.0282155,34.5676097,To dormitory,Waterways,,#DC143C,2013-3-15 12:31,"March 15th, 13 BC"
78,118.0317137,34.56494167,To dormitory,Waterways,,#DC143C,2013-3-15 12:35,"March 15th, 13 BC"
79,118.0342875,34.56164554,To dormitory,Waterways,,#DC143C,2013-3-15 12:38,"March 15th, 13 BC"
80,118.0376374,34.55876909,To dormitory,Waterways,,#DC143C,2013-3-15 12:42,"March 15th, 13 BC"
81,118.0402307,34.55554832,To dormitory,Waterways,,#DC143C,2013-3-15 12:45,"March 15th, 13 BC"
82,118.0431779,34.5520635,To dormitory,Waterways,,#DC143C,2013-3-15 12:49,"March 15th, 13 BC"
83,118.0469744,34.54971165,To dormitory,Waterways,,#DC143C,2013-3-15 12:52,"March 15th, 13 BC"
84,118.0504773,34.5476328,To dormitory,Waterways,,#DC143C,2013-3-15 12:56,"March 15th, 13 BC"
85,118.0536997,34.54466508,To dormitory,Waterways,,#DC143C,2013-3-15 12:59,"March 15th, 13 BC"
86,118.0568245,34.54198868,To dormitory,Waterways,,#DC143C,2013-3-15 13:03,"March 15th, 13 BC"
87,118.0598306,34.5394847,To dormitory,Waterways,,#DC143C,2013-3-15 13:06,"March 15th, 13 BC"
88,118.0635906,34.53702851,To dormitory,Waterways,,#DC143C,2013-3-15 13:10,"March 15th, 13 BC"
89,118.0675346,34.5351738,To dormitory,Waterways,,#DC143C,2013-3-15 13:13,"March 15th, 13 BC"
90,118.0715173,34.53344952,To dormitory,Waterways,,#DC143C,2013-3-15 13:17,"March 15th, 13 BC"
91,118.0756139,34.53149661,To dormitory,Waterways,,#DC143C,2013-3-15 13:20,"March 15th, 13 BC"
92,118.0799613,34.5289178,To dormitory,Waterways,,#DC143C,2013-3-15 13:23,"March 15th, 13 BC"
93,118.0842495,34.52742428,To dormitory,Waterways,,#DC143C,2013-3-15 13:27,"March 15th, 13 BC"
94,118.0896967,34.52737579,To dormitory,Waterways,,#DC143C,2013-3-15 13:30,"March 15th, 13 BC"
95,118.0941344,34.52818081,To dormitory,Waterways,,#DC143C,2013-3-15 13:34,"March 15th, 13 BC"
96,118.0965347,34.53073176,To dormitory,Waterways,,#DC143C,2013-3-15 13:37,"March 15th, 13 BC"
97,118.0991587,34.53404855,To dormitory,Waterways,,#DC143C,2013-3-15 13:41,"March 15th, 13 BC"
98,118.1015779,34.53656082,To dormitory,Waterways,,#DC143C,2013-3-15 13:44,"March 15th, 13 BC"
99,118.1046729,34.53944963,To dormitory,Waterways,,#DC143C,2013-3-15 13:48,"March 15th, 13 BC"
100,118.106851,34.54252291,To dormitory,Waterways,,#DC143C,2013-3-15 13:51,"March 15th, 13 BC"
101,118.1099734,34.54495458,To dormitory,Waterways,,#DC143C,2013-3-15 13:55,"March 15th, 13 BC"
102,118.1134413,34.54801883,To dormitory,Waterways,,#DC143C,2013-3-15 13:58,"March 15th, 13 BC"
103,118.1161533,34.55113727,To dormitory,Waterways,,#DC143C,2013-3-15 14:02,"March 15th, 13 BC"
104,118.1172297,34.55528629,To dormitory,Waterways,,#DC143C,2013-3-15 14:05,"March 15th, 13 BC"
105,118.11729,34.55979448,To dormitory,Waterways,,#DC143C,2013-3-15 14:09,"March 15th, 13 BC"
106,118.1173502,34.56430266,To dormitory,Waterways,,#DC143C,2013-3-15 14:12,"March 15th, 13 BC"
107,118.1184269,34.56845166,To dormitory,Waterways,,#DC143C,2013-3-15 14:15,"March 15th, 13 BC"
108,118.1211782,34.57210651,To dormitory,Waterways,,#DC143C,2013-3-15 14:19,"March 15th, 13 BC"
109,118.1245496,34.57516799,To dormitory,Waterways,,#DC143C,2013-3-15 14:22,"March 15th, 13 BC"
110,118.1259505,34.57857287,To dormitory,Waterways,,#DC143C,2013-3-15 14:26,"March 15th, 13 BC"
111,118.1288106,34.5812139,To dormitory,Waterways,,#DC143C,2013-3-15 14:29,"March 15th, 13 BC"
112,118.1303819,34.58444468,To dormitory,Waterways,,#DC143C,2013-3-15 14:33,"March 15th, 13 BC"
113,118.1339949,34.58694945,To dormitory,Waterways,,#DC143C,2013-3-15 14:36,"March 15th, 13 BC"
114,118.1364219,34.58945668,To dormitory,Waterways,,#DC143C,2013-3-15 14:40,"March 15th, 13 BC"
115,118.141873,34.58940579,To dormitory,Waterways,,#DC143C,2013-3-15 14:43,"March 15th, 13 BC"
116,118.1472091,34.58897107,To dormitory,Waterways,,#DC143C,2013-3-15 14:47,"March 15th, 13 BC"
117,118.1520879,34.58762041,To dormitory,Waterways,,#DC143C,2013-3-15 14:50,"March 15th, 13 BC"
118,118.1566696,34.58588771,To dormitory,Waterways,,#DC143C,2013-3-15 14:54,"March 15th, 13 BC"
119,118.161557,34.58456648,To dormitory,Waterways,,#DC143C,2013-3-15 14:57,"March 15th, 13 BC"
120,118.1664489,34.58326059,To dormitory,Waterways,,#DC143C,2013-3-15 15:01,"March 15th, 13 BC"
121,118.1718996,34.58320837,To dormitory,Waterways,,#DC143C,2013-3-15 15:04,"March 15th, 13 BC"
122,118.1734907,34.58686162,To dormitory,Waterways,,#DC143C,2013-3-15 15:07,"March 15th, 13 BC"
123,118.1749071,34.59109178,To dormitory,Waterways,,#DC143C,2013-3-15 15:11,"March 15th, 13 BC"
124,118.1749706,34.59559986,To dormitory,Waterways,,#DC143C,2013-3-15 15:14,"March 15th, 13 BC"
125,118.1750341,34.60010792,To dormitory,Waterways,,#DC143C,2013-3-15 15:18,"March 15th, 13 BC"
126,118.1750976,34.60461599,To dormitory,Waterways,,#DC143C,2013-3-15 15:21,"March 15th, 13 BC"
127,118.1751611,34.60912405,To dormitory,Waterways,,#DC143C,2013-3-15 15:25,"March 15th, 13 BC"
128,118.1752246,34.61363211,To dormitory,Waterways,,#DC143C,2013-3-15 15:28,"March 15th, 13 BC"
129,118.1752882,34.61814016,To dormitory,Waterways,,#DC143C,2013-3-15 15:32,"March 15th, 13 BC"
130,118.1760904,34.62202312,To dormitory,Waterways,,#DC143C,2013-3-15 15:35,"March 15th, 13 BC"
